Year,Province,District,Month,ATMs_Number
2020,Nampula,Memba,Março,1.0
2020,Nampula,Memba,Fevereiro,1.0
2020,Nampula,Memba,Janeiro,0.0
2020,Nampula,Mecuburi,Dezembro,3.0
2020,Nampula,Mecuburi,Novembro,3.0
2020,Nampula,Mogincual,Novembro,1.0
2020,Nampula,Mogovolas,Janeiro,2.0
2020,Nampula,Mecuburi,Setembro,3.0
2020,Nampula,Monapo,Março,5.0
2020,Nampula,Monapo,Fevereiro,5.0
2020,Nampula,Malema,Maio,4.0
2020,Zambézia,Luabo,Março,0.0
2020,Nampula,Malema,Abril,4.0
2020,Nampula,Mecuburi,Maio,3.0
2020,Nampula,Mecuburi,Abril,3.0
2020,Nampula,Mecuburi,Março,3.0
2020,Nampula,Mecuburi,Fevereiro,3.0
2020,Nampula,Mecuburi,Janeiro,3.0
2020,Nampula,Meconta (Namialo),Dezembro,5.0
2020,Nampula,Meconta (Namialo),Novembro,5.0
2020,Nampula,Meconta (Namialo),Outubro,5.0
2020,Nampula,Meconta (Namialo),Setembro,5.0
2020,Nampula,Meconta (Namialo),Agosto,5.0
2020,Nampula,Meconta (Namialo),Julho,5.0
2020,Nampula,Meconta (Namialo),Junho,5.0
2020,Nampula,Meconta (Namialo),Maio,5.0
2020,Nampula,Meconta (Namialo),Fevereiro,5.0
2020,Nampula,Meconta (Namialo),Janeiro,5.0
2020,Nampula,Malema,Dezembro,4.0
2020,Nampula,Malema,Novembro,4.0
2020,Nampula,Malema,Outubro,4.0
2020,Nampula,Malema,Setembro,4.0
2020,Nampula,Malema,Agosto,4.0
2020,Nampula,Malema,Julho,4.0
2020,Nampula,Malema,Fevereiro,4.0
2020,Nampula,Malema,Junho,4.0
2020,Nampula,Angoche,Novembro,2.0
2020,Nampula,Meconta (Namialo),Abril,5.0
2020,Nampula,Malema,Janeiro,4.0
2020,Nampula,Lalaua,Julho,2.0
2020,Nampula,Lalaua,Agosto,2.0
2020,Nampula,Lalaua,Janeiro,2.0
2020,Nampula,Lalaua,Novembro,2.0
2020,Nampula,Lalaua,Outubro,2.0
2020,Nampula,Lalaua,Setembro,2.0
2020,Nampula,Lalaua,Março,2.0
2020,Nampula,Lalaua,Dezembro,2.0
2020,Nampula,Lalaua,Junho,2.0
2020,Nampula,Lalaua,Maio,2.0
2020,Nampula,Lalaua,Abril,2.0
2020,Nampula,Ilha de Moçambique,Janeiro,5.0
2020,Nampula,Lalaua,Fevereiro,2.0
2020,Nampula,Angoche,Dezembro,2.0
2020,Nampula,Ilha de Moçambique,Novembro,5.0
2020,Zambézia,Mulevala,Novembro,0.0
2020,Nampula,Ilha de Moçambique,Outubro,5.0
2020,Nampula,Ilha de Moçambique,Setembro,5.0
2020,Nampula,Ilha de Moçambique,Agosto,5.0
2020,Nampula,Ilha de Moçambique,Julho,5.0
2020,Nampula,Ilha de Moçambique,Junho,5.0
2020,Nampula,Ilha de Moçambique,Maio,5.0
2020,Nampula,Ilha de Moçambique,Abril,5.0
2020,Nampula,Ilha de Moçambique,Março,5.0
2020,Nampula,Ilha de Moçambique,Fevereiro,5.0
2020,Nampula,Ilha de Moçambique,Dezembro,5.0
2020,Nampula,Meconta (Namialo),Março,5.0
2020,Nampula,Cidade de Nampula,Junho,100.0
2020,Nampula,Angoche,Outubro,2.0
2020,Nampula,Muecate,Dezembro,1.0
2020,Nampula,Cidade de Nampula,Maio,101.0
2020,Nampula,Angoche,Junho,4.0
2020,Nampula,Angoche,Maio,4.0
2020,Nampula,Angoche,Abril,4.0
2020,Nampula,Angoche,Março,4.0
2020,Nampula,Angoche,Fevereiro,4.0
2020,Nampula,Angoche,Janeiro,4.0
2020,Nampula,Cidade de Nacala-Porto,Dezembro,35.0
2020,Nampula,Cidade de Nacala-Porto,Novembro,37.0
2020,Nampula,Cidade de Nacala-Porto,Outubro,37.0
2020,Nampula,Cidade de Nacala-Porto,Setembro,49.0
2020,Nampula,Cidade de Nacala-Porto,Agosto,48.0
2020,Nampula,Cidade de Nacala-Porto,Julho,48.0
2020,Nampula,Cidade de Nacala-Porto,Junho,42.0
2020,Nampula,Cidade de Nacala-Porto,Maio,44.0
2020,Nampula,Cidade de Nacala-Porto,Abril,44.0
2020,Nampula,Cidade de Nacala-Porto,Março,49.0
2020,Nampula,Cidade de Nacala-Porto,Fevereiro,49.0
2020,Nampula,Cidade de Nacala-Porto,Janeiro,49.0
2020,Nampula,Cidade de Nampula,Dezembro,107.0
2020,Nampula,Cidade de Nampula,Novembro,107.0
2020,Nampula,Cidade de Nampula,Outubro,107.0
2020,Nampula,Cidade de Nampula,Setembro,93.0
2020,Nampula,Cidade de Nampula,Agosto,95.0
2020,Nampula,Cidade de Nampula,Julho,97.0
2020,Nampula,Angoche,Julho,4.0
2020,Nampula,Cidade de Nampula,Abril,101.0
2020,Nampula,Cidade de Nampula,Fevereiro,101.0
2020,Zambézia,Luabo,Janeiro,0.0
2020,Nampula,Angoche,Agosto,4.0
2020,Nampula,Cidade de Nampula,Março,100.0
2020,Nampula,Cidade de Nampula,Janeiro,101.0
2020,Zambézia,Derre,Dezembro,0.0
2020,Zambézia,Derre,Novembro,0.0
2020,Zambézia,Derre,Outubro,0.0
2020,Zambézia,Derre,Setembro,0.0
2020,Zambézia,Derre,Agosto,0.0
2020,Zambézia,Derre,Julho,0.0
2020,Zambézia,Derre,Junho,0.0
2020,Zambézia,Derre,Maio,0.0
2020,Zambézia,Derre,Abril,0.0
2020,Zambézia,Derre,Fevereiro,0.0
2020,Zambézia,Derre,Março,0.0
2020,Zambézia,Derre,Janeiro,0.0
2020,Zambézia,Luabo,Dezembro,0.0
2020,Zambézia,Luabo,Novembro,0.0
2020,Zambézia,Luabo,Outubro,0.0
2020,Zambézia,Luabo,Setembro,0.0
2020,Zambézia,Luabo,Agosto,0.0
2020,Zambézia,Luabo,Julho,0.0
2020,Zambézia,Luabo,Junho,0.0
2020,Zambézia,Luabo,Maio,0.0
2020,Zambézia,Luabo,Abril,0.0
2020,Nampula,Malema,Março,4.0
2020,Zambézia,Luabo,Fevereiro,0.0
2020,Nampula,Mogovolas,Março,2.0
2020,Zambézia,Alto Molócuè,Outubro,6.0
2020,Zambézia,Mocuba,Julho,16.0
2020,Zambézia,Lugela,Junho,0.0
2020,Zambézia,Lugela,Agosto,0.0
2020,Província de Maputo,Cidade de Maputo,Janeiro,572.0
2020,Zambézia,Molumbo,Julho,2.0
2020,Zambézia,Mulevala,Agosto,0.0
2020,Zambézia,Mulevala,Julho,0.0
2020,Zambézia,Mulevala,Junho,0.0
2020,Zambézia,Mulevala,Maio,0.0
2020,Zambézia,Mulevala,Abril,0.0
2020,Zambézia,Mulevala,Março,0.0
2020,Zambézia,Mulevala,Fevereiro,0.0
2020,Zambézia,Mulevala,Janeiro,0.0
2020,Zambézia,Mocubela,Dezembro,0.0
2020,Zambézia,Mocubela,Novembro,0.0
2020,Zambézia,Mocubela,Outubro,0.0
2020,Zambézia,Mocubela,Setembro,0.0
2020,Zambézia,Mocubela,Agosto,0.0
2020,Zambézia,Mocubela,Julho,0.0
2020,Zambézia,Mocubela,Junho,0.0
2020,Zambézia,Mocubela,Maio,0.0
2020,Zambézia,Mocubela,Abril,0.0
2020,Zambézia,Mocubela,Março,0.0
2020,Zambézia,Mocubela,Fevereiro,0.0
2020,Zambézia,Mocubela,Janeiro,0.0
2020,Zambézia,Molumbo,Dezembro,2.0
2020,Zambézia,Molumbo,Novembro,2.0
2020,Zambézia,Molumbo,Outubro,2.0
2020,Zambézia,Nicoadala,Maio,4.0
2020,Zambézia,Nicoadala,Janeiro,4.0
2020,Zambézia,Molumbo,Abril,0.0
2020,Zambézia,Molumbo,Junho,2.0
2020,Zambézia,Nicoadala,Março,4.0
2020,Zambézia,Molumbo,Maio,2.0
2020,Zambézia,Molumbo,Março,0.0
2020,Zambézia,Molumbo,Fevereiro,0.0
2020,Zambézia,Molumbo,Janeiro,0.0
2020,Zambézia,Pebane,Dezembro,1.0
2020,Zambézia,Pebane,Novembro,1.0
2020,Zambézia,Pebane,Outubro,1.0
2020,Zambézia,Pebane,Setembro,1.0
2020,Zambézia,Pebane,Agosto,1.0
2020,Zambézia,Pebane,Julho,1.0
2020,Zambézia,Pebane,Junho,1.0
2020,Zambézia,Pebane,Maio,1.0
2020,Zambézia,Pebane,Abril,1.0
2020,Zambézia,Pebane,Março,1.0
2020,Zambézia,Pebane,Fevereiro,1.0
2020,Zambézia,Pebane,Janeiro,1.0
2020,Zambézia,Nicoadala,Dezembro,4.0
2020,Zambézia,Nicoadala,Novembro,4.0
2020,Zambézia,Nicoadala,Outubro,4.0
2020,Zambézia,Nicoadala,Setembro,4.0
2020,Zambézia,Nicoadala,Agosto,4.0
2020,Zambézia,Nicoadala,Julho,4.0
2020,Zambézia,Nicoadala,Junho,4.0
2020,Zambézia,Molumbo,Setembro,2.0
2020,Zambézia,Nicoadala,Abril,4.0
2020,Zambézia,Molumbo,Agosto,2.0
2020,Zambézia,Morrumbala,Junho,2.0
2020,Zambézia,Namarroi,Dezembro,0.0
2020,Zambézia,Mocuba,Abril,16.0
2020,Zambézia,Morrumbala,Setembro,2.0
2020,Zambézia,Namarroi,Outubro,0.0
2020,Zambézia,Namarroi,Setembro,0.0
2020,Zambézia,Namarroi,Agosto,0.0
2020,Zambézia,Namarroi,Julho,0.0
2020,Zambézia,Namarroi,Junho,0.0
2020,Zambézia,Namarroi,Maio,0.0
2020,Zambézia,Namarroi,Abril,0.0
2020,Zambézia,Namarroi,Março,0.0
2020,Zambézia,Namarroi,Fevereiro,0.0
2020,Zambézia,Namarroi,Janeiro,0.0
2020,Zambézia,Namacurra,Dezembro,2.0
2020,Zambézia,Namacurra,Novembro,2.0
2020,Zambézia,Namacurra,Outubro,2.0
2020,Zambézia,Namacurra,Setembro,2.0
2020,Zambézia,Namacurra,Agosto,2.0
2020,Zambézia,Namacurra,Julho,2.0
2020,Zambézia,Namacurra,Junho,2.0
2020,Zambézia,Namacurra,Maio,2.0
2020,Zambézia,Namacurra,Abril,2.0
2020,Zambézia,Namacurra,Março,2.0
2020,Zambézia,Namacurra,Fevereiro,2.0
2020,Zambézia,Namacurra,Janeiro,2.0
2020,Zambézia,Morrumbala,Dezembro,2.0
2020,Zambézia,Namarroi,Novembro,0.0
2020,Zambézia,Mocuba,Março,16.0
2020,Zambézia,Nicoadala,Fevereiro,4.0
2020,Zambézia,Morrumbala,Agosto,2.0
2020,Zambézia,Mocuba,Maio,16.0
2020,Zambézia,Morrumbala,Julho,2.0
2020,Zambézia,Morrumbala,Maio,2.0
2020,Zambézia,Morrumbala,Abril,2.0
2020,Zambézia,Morrumbala,Março,2.0
2020,Zambézia,Morrumbala,Fevereiro,2.0
2020,Zambézia,Morrumbala,Janeiro,2.0
2020,Zambézia,Mopeia,Dezembro,2.0
2020,Zambézia,Mopeia,Novembro,2.0
2020,Zambézia,Mopeia,Outubro,2.0
2020,Zambézia,Mopeia,Setembro,2.0
2020,Zambézia,Mopeia,Agosto,2.0
2020,Zambézia,Mopeia,Julho,2.0
2020,Zambézia,Mopeia,Junho,2.0
2020,Zambézia,Mopeia,Maio,2.0
2020,Zambézia,Mopeia,Abril,2.0
2020,Zambézia,Mopeia,Março,2.0
2020,Zambézia,Mopeia,Fevereiro,2.0
2020,Zambézia,Mopeia,Janeiro,2.0
2020,Zambézia,Mocuba,Dezembro,16.0
2020,Zambézia,Mocuba,Novembro,16.0
2020,Zambézia,Mocuba,Outubro,16.0
2020,Zambézia,Mocuba,Setembro,16.0
2020,Zambézia,Mocuba,Agosto,16.0
2020,Zambézia,Morrumbala,Novembro,2.0
2020,Zambézia,Mocuba,Fevereiro,16.0
2020,Zambézia,Mocuba,Janeiro,16.0
2020,Zambézia,Gurúè,Janeiro,7.0
2020,Zambézia,Maganja da Costa,Janeiro,2.0
2020,Zambézia,Gilé,Setembro,2.0
2020,Zambézia,Gilé,Outubro,2.0
2020,Zambézia,Gilé,Novembro,2.0
2020,Zambézia,Milange,Dezembro,7.0
2020,Zambézia,Milange,Novembro,7.0
2020,Zambézia,Milange,Outubro,7.0
2020,Zambézia,Milange,Setembro,7.0
2020,Zambézia,Milange,Agosto,7.0
2020,Zambézia,Milange,Julho,7.0
2020,Zambézia,Milange,Junho,7.0
2020,Zambézia,Milange,Maio,7.0
2020,Zambézia,Milange,Abril,7.0
2020,Zambézia,Milange,Março,7.0
2020,Zambézia,Milange,Fevereiro,7.0
2020,Zambézia,Milange,Janeiro,7.0
2020,Zambézia,Maganja da Costa,Dezembro,2.0
2020,Zambézia,Maganja da Costa,Novembro,2.0
2020,Zambézia,Maganja da Costa,Outubro,2.0
2020,Zambézia,Maganja da Costa,Setembro,2.0
2020,Zambézia,Maganja da Costa,Agosto,2.0
2020,Zambézia,Maganja da Costa,Julho,2.0
2020,Zambézia,Maganja da Costa,Junho,2.0
2020,Zambézia,Maganja da Costa,Maio,2.0
2020,Zambézia,Maganja da Costa,Abril,2.0
2020,Zambézia,Maganja da Costa,Fevereiro,2.0
2020,Zambézia,Maganja da Costa,Março,2.0
2020,Zambézia,Gilé,Agosto,2.0
2020,Zambézia,Inhassunge,Julho,0.0
2020,Zambézia,Lugela,Julho,0.0
2020,Zambézia,Gilé,Julho,2.0
2020,Zambézia,Gilé,Junho,2.0
2020,Zambézia,Gilé,Maio,2.0
2020,Zambézia,Gilé,Abril,2.0
2020,Zambézia,Gilé,Março,2.0
2020,Zambézia,Gilé,Fevereiro,2.0
2020,Zambézia,Gilé,Janeiro,2.0
2020,Zambézia,Lugela,Dezembro,0.0
2020,Zambézia,Lugela,Novembro,0.0
2020,Zambézia,Lugela,Outubro,0.0
2020,Zambézia,Lugela,Setembro,0.0
2020,Zambézia,Mulevala,Dezembro,0.0
2020,Zambézia,Mocuba,Junho,16.0
2020,Zambézia,Mulevala,Setembro,0.0
2020,Zambézia,Lugela,Maio,0.0
2020,Zambézia,Lugela,Abril,0.0
2020,Zambézia,Lugela,Março,0.0
2020,Zambézia,Lugela,Fevereiro,0.0
2020,Zambézia,Lugela,Janeiro,0.0
2020,Zambézia,Inhassunge,Dezembro,0.0
2020,Zambézia,Inhassunge,Novembro,0.0
2020,Zambézia,Inhassunge,Outubro,0.0
2020,Zambézia,Inhassunge,Setembro,0.0
2020,Zambézia,Inhassunge,Agosto,0.0
2020,Zambézia,Inhassunge,Junho,0.0
2020,Zambézia,Gilé,Dezembro,2.0
2020,Zambézia,Inhassunge,Maio,0.0
2020,Zambézia,Inhassunge,Abril,0.0
2020,Zambézia,Ile,Dezembro,1.0
2020,Zambézia,Ile,Novembro,1.0
2020,Zambézia,Ile,Outubro,1.0
2020,Zambézia,Ile,Setembro,1.0
2020,Zambézia,Ile,Agosto,1.0
2020,Zambézia,Ile,Julho,1.0
2020,Zambézia,Ile,Junho,1.0
2020,Zambézia,Ile,Maio,1.0
2020,Zambézia,Ile,Abril,1.0
2020,Zambézia,Ile,Março,0.0
2020,Zambézia,Ile,Fevereiro,0.0
2020,Zambézia,Ile,Janeiro,0.0
2020,Zambézia,Gurúè,Dezembro,7.0
2020,Zambézia,Gurúè,Novembro,7.0
2020,Zambézia,Gurúè,Outubro,7.0
2020,Zambézia,Gurúè,Setembro,7.0
2020,Zambézia,Gurúè,Agosto,7.0
2020,Zambézia,Gurúè,Julho,7.0
2020,Zambézia,Gurúè,Junho,7.0
2020,Zambézia,Gurúè,Maio,7.0
2020,Zambézia,Gurúè,Abril,7.0
2020,Zambézia,Gurúè,Março,7.0
2020,Zambézia,Gurúè,Fevereiro,7.0
2020,Zambézia,Inhassunge,Fevereiro,0.0
2020,Zambézia,Chinde,Novembro,0.0
2020,Zambézia,Chinde,Dezembro,0.0
2020,Zambézia,Inhassunge,Janeiro,0.0
2020,Zambézia,Chinde,Setembro,0.0
2020,Zambézia,Cidade de Quelimane,Agosto,58.0
2020,Zambézia,Inhassunge,Março,0.0
2020,Zambézia,Chinde,Outubro,0.0
2020,Zambézia,Chinde,Agosto,0.0
2020,Zambézia,Chinde,Julho,0.0
2020,Zambézia,Chinde,Junho,0.0
2020,Zambézia,Chinde,Maio,0.0
2020,Zambézia,Chinde,Abril,0.0
2020,Zambézia,Chinde,Março,0.0
2020,Zambézia,Chinde,Fevereiro,0.0
2020,Zambézia,Chinde,Janeiro,0.0
2020,Zambézia,Alto Molócuè,Dezembro,6.0
2020,Zambézia,Alto Molócuè,Novembro,6.0
2020,Zambézia,Alto Molócuè,Setembro,6.0
2020,Cabo Delgado,Mecufi,Julho,1.0
2020,Zambézia,Alto Molócuè,Agosto,6.0
2020,Zambézia,Alto Molócuè,Julho,6.0
2020,Zambézia,Alto Molócuè,Junho,6.0
2020,Zambézia,Alto Molócuè,Maio,6.0
2020,Zambézia,Alto Molócuè,Abril,6.0
2020,Zambézia,Alto Molócuè,Março,6.0
2020,Zambézia,Alto Molócuè,Fevereiro,6.0
2020,Zambézia,Alto Molócuè,Janeiro,6.0
2020,Zambézia,Cidade de Quelimane,Dezembro,57.0
2020,Zambézia,Cidade de Quelimane,Novembro,57.0
2020,Zambézia,Cidade de Quelimane,Outubro,57.0
2020,Zambézia,Cidade de Quelimane,Setembro,58.0
2020,Zambézia,Mulevala,Outubro,0.0
2020,Sofala,Caia,Outubro,3.0
2020,Niassa,Lago,Outubro,3.0
2020,Sofala,Buzi,Agosto,2.0
2020,Tete,Chiuta,Outubro,2.0
2020,Tete,Mutarara,Agosto,2.0
2020,Tete,Doa,Fevereiro,0.0
2020,Zambézia,Cidade de Quelimane,Março,61.0
2020,Zambézia,Cidade de Quelimane,Fevereiro,61.0
2020,Zambézia,Cidade de Quelimane,Janeiro,61.0
2020,Tete,Marara,Dezembro,0.0
2020,Tete,Marara,Novembro,0.0
2020,Tete,Marara,Outubro,0.0
2020,Tete,Marara,Setembro,0.0
2020,Tete,Marara,Agosto,0.0
2020,Tete,Marara,Julho,0.0
2020,Tete,Marara,Junho,0.0
2020,Tete,Marara,Maio,0.0
2020,Tete,Marara,Abril,0.0
2020,Tete,Marara,Março,0.0
2020,Tete,Marara,Fevereiro,0.0
2020,Tete,Marara,Janeiro,0.0
2020,Tete,Doa,Dezembro,0.0
2020,Tete,Doa,Novembro,0.0
2020,Tete,Doa,Outubro,0.0
2020,Tete,Doa,Setembro,0.0
2020,Tete,Doa,Agosto,0.0
2020,Tete,Doa,Julho,0.0
2020,Tete,Doa,Junho,0.0
2020,Zambézia,Cidade de Quelimane,Junho,58.0
2020,Tete,Doa,Maio,0.0
2020,Tete,Doa,Abril,0.0
2020,Tete,Mutarara,Dezembro,2.0
2020,Tete,Doa,Março,0.0
2020,Tete,Doa,Janeiro,0.0
2020,Tete,Zumbo,Dezembro,0.0
2020,Tete,Zumbo,Outubro,0.0
2020,Tete,Zumbo,Setembro,0.0
2020,Tete,Zumbo,Agosto,0.0
2020,Tete,Zumbo,Julho,0.0
2020,Tete,Zumbo,Junho,0.0
2020,Tete,Zumbo,Maio,0.0
2020,Tete,Zumbo,Abril,0.0
2020,Tete,Zumbo,Março,0.0
2020,Tete,Zumbo,Fevereiro,0.0
2020,Tete,Zumbo,Janeiro,0.0
2020,Tete,Tsangano,Dezembro,1.0
2020,Tete,Tsangano,Novembro,1.0
2020,Tete,Tsangano,Outubro,1.0
2020,Tete,Tsangano,Setembro,1.0
2020,Tete,Tsangano,Agosto,1.0
2020,Tete,Tsangano,Julho,1.0
2020,Tete,Tsangano,Junho,1.0
2020,Tete,Tsangano,Maio,1.0
2020,Tete,Tsangano,Abril,1.0
2020,Tete,Tsangano,Março,1.0
2020,Tete,Tsangano,Fevereiro,1.0
2020,Tete,Tsangano,Janeiro,0.0
2020,Tete,Mutarara,Novembro,2.0
2020,Tete,Chiuta,Setembro,2.0
2020,Tete,Mutarara,Outubro,2.0
2020,Tete,Chiuta,Dezembro,2.0
2020,Tete,Chiuta,Novembro,2.0
2020,Tete,Mutarara,Junho,2.0
2020,Tete,Maravia,Abril,2.0
2020,Tete,Mutarara,Maio,2.0
2020,Tete,Mutarara,Abril,2.0
2020,Tete,Mutarara,Março,2.0
2020,Tete,Mutarara,Fevereiro,2.0
2020,Tete,Mutarara,Janeiro,2.0
2020,Tete,Moatize,Dezembro,12.0
2020,Tete,Moatize,Novembro,12.0
2020,Tete,Moatize,Outubro,12.0
2020,Tete,Moatize,Setembro,12.0
2020,Tete,Moatize,Agosto,11.0
2020,Tete,Moatize,Julho,11.0
2020,Tete,Moatize,Junho,11.0
2020,Tete,Moatize,Maio,11.0
2020,Tete,Moatize,Abril,11.0
2020,Tete,Moatize,Março,11.0
2020,Tete,Moatize,Fevereiro,11.0
2020,Tete,Moatize,Janeiro,11.0
2020,Tete,Maravia,Dezembro,2.0
2020,Tete,Maravia,Novembro,2.0
2020,Tete,Maravia,Outubro,2.0
2020,Tete,Maravia,Setembro,2.0
2020,Tete,Maravia,Agosto,2.0
2020,Tete,Maravia,Janeiro,2.0
2020,Tete,Zumbo,Novembro,0.0
2020,Tete,Mutarara,Setembro,2.0
2020,Tete,Macanga,Fevereiro,2.0
2020,Tete,Mutarara,Julho,2.0
2020,Tete,Maravia,Março,2.0
2020,Tete,Maravia,Fevereiro,2.0
2020,Tete,Mágoe,Dezembro,0.0
2020,Tete,Mágoe,Novembro,0.0
2020,Tete,Mágoe,Outubro,0.0
2020,Tete,Mágoe,Setembro,0.0
2020,Tete,Mágoe,Agosto,0.0
2020,Tete,Mágoe,Julho,0.0
2020,Tete,Mágoe,Junho,0.0
2020,Tete,Mágoe,Maio,0.0
2020,Tete,Mágoe,Abril,0.0
2020,Tete,Mágoe,Março,0.0
2020,Tete,Mágoe,Fevereiro,0.0
2020,Tete,Mágoe,Janeiro,0.0
2020,Tete,Macanga,Dezembro,5.0
2020,Tete,Macanga,Novembro,5.0
2020,Tete,Macanga,Outubro,5.0
2020,Tete,Macanga,Setembro,5.0
2020,Tete,Macanga,Agosto,5.0
2020,Tete,Macanga,Julho,5.0
2020,Tete,Macanga,Junho,5.0
2020,Tete,Macanga,Maio,2.0
2020,Tete,Macanga,Abril,2.0
2020,Tete,Macanga,Março,2.0
2020,Tete,Macanga,Janeiro,2.0
2020,Manica,Macate,Agosto,0.0
2020,Tete,Cidade de Tete,Setembro,67.0
2020,Manica,Macate,Julho,0.0
2020,Tete,Changara,Setembro,2.0
2020,Tete,Changara,Abril,2.0
2020,Tete,Changara,Julho,2.0
2020,Tete,Changara,Maio,2.0
2020,Tete,Changara,Junho,2.0
2020,Tete,Chiuta,Julho,2.0
2020,Tete,Chiuta,Junho,2.0
2020,Tete,Chiuta,Maio,2.0
2020,Tete,Chiuta,Abril,2.0
2020,Tete,Chiuta,Março,2.0
2020,Tete,Chiuta,Fevereiro,2.0
2020,Tete,Chiuta,Janeiro,2.0
2020,Tete,Chifunde,Dezembro,2.0
2020,Tete,Chifunde,Novembro,2.0
2020,Tete,Chifunde,Outubro,2.0
2020,Tete,Chifunde,Setembro,2.0
2020,Tete,Chifunde,Agosto,2.0
2020,Tete,Chifunde,Julho,2.0
2020,Tete,Chifunde,Junho,2.0
2020,Tete,Chifunde,Maio,2.0
2020,Tete,Chifunde,Abril,2.0
2020,Tete,Chifunde,Março,2.0
2020,Tete,Chifunde,Fevereiro,2.0
2020,Tete,Chifunde,Janeiro,2.0
2020,Tete,Changara,Dezembro,2.0
2020,Tete,Angónia,Janeiro,7.0
2020,Tete,Changara,Novembro,2.0
2020,Tete,Angónia,Fevereiro,9.0
2020,Tete,Angónia,Março,9.0
2020,Tete,Cahora-Bassa,Março,7.0
2020,Tete,Cahora-Bassa,Janeiro,7.0
2020,Tete,Changara,Fevereiro,2.0
2020,Tete,Changara,Janeiro,2.0
2020,Tete,Cahora-Bassa,Dezembro,7.0
2020,Tete,Cahora-Bassa,Novembro,7.0
2020,Tete,Cahora-Bassa,Outubro,7.0
2020,Tete,Cahora-Bassa,Setembro,7.0
2020,Tete,Cahora-Bassa,Agosto,7.0
2020,Tete,Cahora-Bassa,Julho,7.0
2020,Tete,Cahora-Bassa,Junho,7.0
2020,Tete,Cahora-Bassa,Maio,7.0
2020,Tete,Cahora-Bassa,Abril,7.0
2020,Sofala,Buzi,Outubro,2.0
2020,Sofala,Cheringoma,Janeiro,2.0
2020,Sofala,Caia,Novembro,3.0
2020,Tete,Angónia,Dezembro,8.0
2020,Tete,Angónia,Novembro,8.0
2020,Tete,Angónia,Outubro,8.0
2020,Tete,Angónia,Setembro,8.0
2020,Tete,Angónia,Agosto,8.0
2020,Tete,Angónia,Julho,8.0
2020,Tete,Angónia,Junho,8.0
2020,Tete,Angónia,Maio,8.0
2020,Tete,Angónia,Abril,7.0
2020,Tete,Changara,Março,2.0
2020,Tete,Changara,Outubro,2.0
2020,Tete,Changara,Agosto,2.0
2020,Tete,Chiuta,Agosto,2.0
2020,Manica,Macate,Junho,0.0
2020,Tete,Cidade de Tete,Agosto,68.0
2020,Tete,Cidade de Tete,Julho,65.0
2020,Tete,Cidade de Tete,Junho,64.0
2020,Tete,Cidade de Tete,Maio,62.0
2020,Tete,Cidade de Tete,Abril,64.0
2020,Tete,Cidade de Tete,Março,63.0
2020,Tete,Cidade de Tete,Fevereiro,63.0
2020,Tete,Cidade de Tete,Janeiro,67.0
2020,Manica,Vanduzi,Dezembro,2.0
2020,Manica,Vanduzi,Novembro,2.0
2020,Manica,Vanduzi,Outubro,2.0
2020,Manica,Vanduzi,Setembro,2.0
2020,Manica,Vanduzi,Agosto,2.0
2020,Manica,Vanduzi,Julho,2.0
2020,Manica,Vanduzi,Junho,2.0
2020,Manica,Vanduzi,Maio,2.0
2020,Manica,Vanduzi,Abril,2.0
2020,Manica,Vanduzi,Março,2.0
2020,Manica,Vanduzi,Fevereiro,2.0
2020,Manica,Vanduzi,Janeiro,2.0
2020,Manica,Macate,Dezembro,0.0
2020,Manica,Macate,Novembro,0.0
2020,Manica,Macate,Outubro,0.0
2020,Manica,Macate,Setembro,0.0
2020,Tete,Cidade de Tete,Novembro,66.0
2020,Manica,Macate,Maio,0.0
2020,Tete,Cidade de Tete,Outubro,67.0
2020,Manica,Sussundenga,Abril,2.0
2020,Tete,Cidade de Tete,Dezembro,66.0
2020,Manica,Macate,Abril,0.0
2020,Manica,Sussundenga,Março,1.0
2020,Manica,Macate,Março,0.0
2020,Manica,Macate,Fevereiro,0.0
2020,Manica,Macate,Janeiro,0.0
2020,Manica,Tambara,Dezembro,1.0
2020,Manica,Tambara,Novembro,1.0
2020,Manica,Tambara,Outubro,1.0
2020,Manica,Tambara,Setembro,1.0
2020,Manica,Tambara,Agosto,1.0
2020,Manica,Tambara,Julho,1.0
2020,Manica,Tambara,Abril,1.0
2020,Manica,Tambara,Junho,1.0
2020,Manica,Tambara,Maio,1.0
2020,Manica,Tambara,Março,1.0
2020,Manica,Tambara,Fevereiro,1.0
2020,Manica,Tambara,Janeiro,1.0
2020,Manica,Sussundenga,Dezembro,2.0
2020,Manica,Sussundenga,Novembro,2.0
2020,Manica,Sussundenga,Outubro,2.0
2020,Manica,Sussundenga,Setembro,2.0
2020,Manica,Sussundenga,Agosto,2.0
2020,Manica,Sussundenga,Julho,2.0
2020,Manica,Sussundenga,Junho,2.0
2020,Manica,Sussundenga,Maio,2.0
2020,Manica,Sussundenga,Fevereiro,2.0
2020,Sofala,Buzi,Julho,2.0
2020,Tete,Maravia,Maio,2.0
2020,Sofala,Dondo,Junho,13.0
2020,Manica,Mossurize,Julho,2.0
2020,Manica,Mossurize,Junho,2.0
2020,Manica,Mossurize,Maio,2.0
2020,Manica,Mossurize,Abril,2.0
2020,Manica,Mossurize,Março,2.0
2020,Manica,Mossurize,Fevereiro,2.0
2020,Manica,Mossurize,Janeiro,2.0
2020,Manica,Manica,Dezembro,6.0
