Year,Province,District,Month,POSs_Number
2020,Niassa,Nipepe,Janeiro,9.0
2020,Niassa,N´gauma,Dezembro,6.0
2020,Niassa,N´gauma,Novembro,6.0
2020,Niassa,N´gauma,Outubro,6.0
2020,Niassa,N´gauma,Setembro,6.0
2020,Niassa,N´gauma,Agosto,6.0
2020,Niassa,N´gauma,Junho,2.0
2020,Niassa,Muembe,Junho,4.0
2020,Niassa,N´gauma,Maio,2.0
2020,Niassa,N´gauma,Março,2.0
2020,Niassa,N´gauma,Fevereiro,2.0
2020,Niassa,N´gauma,Janeiro,2.0
2020,Niassa,Muembe,Dezembro,3.0
2020,Niassa,Muembe,Novembro,3.0
2020,Niassa,Muembe,Outubro,3.0
2020,Niassa,Muembe,Setembro,3.0
2020,Niassa,Muembe,Agosto,3.0
2020,Niassa,Muembe,Julho,4.0
2020,Niassa,Nipepe,Agosto,12.0
2020,Niassa,Nipepe,Setembro,12.0
2020,Cabo Delgado,Palma,Janeiro,63.0
2020,Niassa,N´gauma,Abril,2.0
2020,Niassa,Nipepe,Novembro,9.0
2020,Niassa,Chimbunhila,Maio,0.0
2020,Niassa,Chimbunhila,Janeiro,0.0
2020,Niassa,Chimbunhila,Fevereiro,0.0
2020,Niassa,Chimbunhila,Março,0.0
2020,Niassa,Chimbunhila,Abril,0.0
2020,Niassa,Chimbunhila,Outubro,0.0
2020,Niassa,Chimbunhila,Junho,0.0
2020,Niassa,Chimbunhila,Julho,0.0
2020,Niassa,Chimbunhila,Agosto,0.0
2020,Niassa,Chimbunhila,Setembro,0.0
2020,Niassa,Sanga,Dezembro,1.0
2020,Niassa,Chimbunhila,Novembro,0.0
2020,Niassa,Nipepe,Outubro,11.0
2020,Niassa,Sanga,Julho,4.0
2020,Niassa,Sanga,Novembro,3.0
2020,Niassa,Sanga,Outubro,4.0
2020,Niassa,Sanga,Setembro,4.0
2020,Niassa,Sanga,Agosto,4.0
2020,Niassa,Sanga,Junho,4.0
2020,Niassa,Sanga,Maio,3.0
2020,Niassa,Sanga,Abril,3.0
2020,Niassa,Sanga,Março,3.0
2020,Niassa,Sanga,Fevereiro,3.0
2020,Niassa,Sanga,Janeiro,3.0
2020,Niassa,Nipepe,Dezembro,10.0
2020,Niassa,Chimbunhila,Dezembro,0.0
2020,Niassa,Maúa,Maio,12.0
2020,Niassa,Mecanhelas,Dezembro,16.0
2020,Niassa,Mecula,Janeiro,8.0
2020,Niassa,Mecanhelas,Agosto,12.0
2020,Niassa,Mecanhelas,Julho,36.0
2020,Niassa,Mecanhelas,Junho,36.0
2020,Niassa,Mecanhelas,Maio,34.0
2020,Niassa,Mecanhelas,Abril,30.0
2020,Niassa,Mecanhelas,Março,30.0
2020,Niassa,Mecanhelas,Fevereiro,31.0
2020,Niassa,Mecanhelas,Janeiro,33.0
2020,Niassa,Mavago,Dezembro,10.0
2020,Niassa,Mavago,Novembro,10.0
2020,Niassa,Mavago,Outubro,10.0
2020,Niassa,Mavago,Setembro,10.0
2020,Niassa,Mavago,Agosto,10.0
2020,Niassa,Mavago,Julho,8.0
2020,Niassa,Mavago,Junho,8.0
2020,Niassa,Mavago,Maio,8.0
2020,Niassa,Mavago,Abril,6.0
2020,Niassa,Mavago,Março,7.0
2020,Niassa,Mavago,Fevereiro,8.0
2020,Niassa,Mavago,Janeiro,8.0
2020,Niassa,Maúa,Dezembro,22.0
2020,Niassa,Maúa,Novembro,21.0
2020,Niassa,Maúa,Outubro,22.0
2020,Niassa,Maúa,Setembro,23.0
2020,Niassa,Mecanhelas,Outubro,14.0
2020,Niassa,Muembe,Abril,4.0
2020,Niassa,Muembe,Março,4.0
2020,Niassa,Mecanhelas,Setembro,14.0
2020,Niassa,Muembe,Fevereiro,4.0
2020,Niassa,Muembe,Janeiro,4.0
2020,Niassa,Metarica,Dezembro,8.0
2020,Niassa,Metarica,Novembro,8.0
2020,Niassa,Metarica,Outubro,9.0
2020,Niassa,Metarica,Setembro,9.0
2020,Niassa,Metarica,Agosto,8.0
2020,Niassa,Metarica,Julho,4.0
2020,Niassa,Metarica,Junho,4.0
2020,Niassa,Metarica,Maio,4.0
2020,Niassa,Metarica,Abril,4.0
2020,Niassa,Metarica,Março,4.0
2020,Niassa,Metarica,Fevereiro,5.0
2020,Niassa,Metarica,Janeiro,5.0
2020,Niassa,Mecula,Dezembro,37.0
2020,Niassa,Mecula,Novembro,37.0
2020,Niassa,Mecula,Outubro,37.0
2020,Niassa,Mecula,Setembro,35.0
2020,Niassa,Mecula,Agosto,34.0
2020,Niassa,Mecula,Julho,9.0
2020,Niassa,Mecula,Junho,8.0
2020,Niassa,Mecula,Maio,8.0
2020,Niassa,Mecula,Abril,6.0
2020,Niassa,Mecula,Março,6.0
2020,Niassa,Mecula,Fevereiro,7.0
2020,Niassa,Nipepe,Julho,12.0
2020,Niassa,Mecanhelas,Novembro,14.0
2020,Cabo Delgado,Nangade,Dezembro,12.0
2020,Nampula,Ribaué,Janeiro,59.0
2020,Cabo Delgado,Nangade,Outubro,12.0
2020,Nampula,Larde,Julho,0.0
2020,Cabo Delgado,Ancuabe,Julho,32.0
2020,Cabo Delgado,Ancuabe,Junho,33.0
2020,Cabo Delgado,Ancuabe,Maio,31.0
2020,Cabo Delgado,Ancuabe,Abril,35.0
2020,Cabo Delgado,Ancuabe,Março,34.0
2020,Cabo Delgado,Ancuabe,Fevereiro,23.0
2020,Cabo Delgado,Ancuabe,Janeiro,32.0
2020,Cabo Delgado,Cidade de Pemba,Dezembro,413.0
2020,Cabo Delgado,Cidade de Pemba,Novembro,412.0
2020,Cabo Delgado,Cidade de Pemba,Outubro,421.0
2020,Cabo Delgado,Cidade de Pemba,Setembro,414.0
2020,Cabo Delgado,Cidade de Pemba,Agosto,392.0
2020,Cabo Delgado,Cidade de Pemba,Julho,762.0
2020,Cabo Delgado,Cidade de Pemba,Junho,760.0
2020,Cabo Delgado,Cidade de Pemba,Maio,762.0
2020,Cabo Delgado,Cidade de Pemba,Abril,776.0
2020,Cabo Delgado,Cidade de Pemba,Março,781.0
2020,Cabo Delgado,Cidade de Pemba,Fevereiro,760.0
2020,Cabo Delgado,Cidade de Pemba,Janeiro,779.0
2020,Nampula,Larde,Dezembro,0.0
2020,Nampula,Larde,Novembro,0.0
2020,Nampula,Larde,Outubro,0.0
2020,Nampula,Larde,Setembro,0.0
2020,Nampula,Larde,Agosto,0.0
2020,Nampula,Nacaroa,Agosto,10.0
2020,Cabo Delgado,Ancuabe,Setembro,43.0
2020,Cabo Delgado,Ancuabe,Outubro,42.0
2020,Cabo Delgado,Ancuabe,Novembro,40.0
2020,Cabo Delgado,Ancuabe,Dezembro,40.0
2020,Cabo Delgado,Chiúre,Dezembro,397.0
2020,Cabo Delgado,Chiúre,Novembro,390.0
2020,Cabo Delgado,Chiúre,Outubro,389.0
2020,Cabo Delgado,Chiúre,Setembro,388.0
2020,Cabo Delgado,Chiúre,Agosto,387.0
2020,Cabo Delgado,Chiúre,Julho,39.0
2020,Cabo Delgado,Chiúre,Junho,39.0
2020,Cabo Delgado,Chiúre,Maio,39.0
2020,Cabo Delgado,Chiúre,Abril,38.0
2020,Cabo Delgado,Chiúre,Março,38.0
2020,Cabo Delgado,Chiúre,Fevereiro,40.0
2020,Cabo Delgado,Chiúre,Janeiro,39.0
2020,Cabo Delgado,Balama,Dezembro,43.0
2020,Cabo Delgado,Balama,Novembro,44.0
2020,Cabo Delgado,Balama,Outubro,42.0
2020,Cabo Delgado,Balama,Setembro,46.0
2020,Cabo Delgado,Balama,Agosto,46.0
2020,Cabo Delgado,Balama,Julho,31.0
2020,Cabo Delgado,Balama,Junho,30.0
2020,Cabo Delgado,Balama,Maio,28.0
2020,Cabo Delgado,Balama,Abril,28.0
2020,Cabo Delgado,Balama,Março,30.0
2020,Cabo Delgado,Balama,Fevereiro,28.0
2020,Cabo Delgado,Balama,Janeiro,28.0
2020,Cabo Delgado,Ibo,Janeiro,10.0
2020,Cabo Delgado,Ibo,Março,10.0
2020,Cabo Delgado,Ibo,Fevereiro,10.0
2020,Nampula,Larde,Abril,0.0
2020,Nampula,Namapa-Erati,Outubro,28.0
2020,Nampula,Rapale-Nampula,Setembro,18.0
2020,Nampula,Rapale-Nampula,Agosto,18.0
2020,Nampula,Rapale-Nampula,Julho,19.0
2020,Nampula,Rapale-Nampula,Junho,18.0
2020,Nampula,Rapale-Nampula,Maio,20.0
2020,Nampula,Rapale-Nampula,Abril,20.0
2020,Nampula,Rapale-Nampula,Março,20.0
2020,Nampula,Rapale-Nampula,Fevereiro,15.0
2020,Nampula,Rapale-Nampula,Janeiro,16.0
2020,Nampula,Namapa-Erati,Dezembro,29.0
2020,Nampula,Namapa-Erati,Novembro,29.0
2020,Nampula,Namapa-Erati,Setembro,29.0
2020,Nampula,Rapale-Nampula,Novembro,16.0
2020,Nampula,Namapa-Erati,Agosto,29.0
2020,Nampula,Namapa-Erati,Julho,30.0
2020,Nampula,Namapa-Erati,Junho,30.0
2020,Nampula,Namapa-Erati,Maio,33.0
2020,Nampula,Namapa-Erati,Abril,35.0
2020,Nampula,Namapa-Erati,Março,36.0
2020,Nampula,Namapa-Erati,Fevereiro,37.0
2020,Nampula,Namapa-Erati,Janeiro,36.0
2020,Nampula,Nacaroa,Dezembro,11.0
2020,Nampula,Nacaroa,Novembro,11.0
2020,Nampula,Nacaroa,Outubro,10.0
2020,Nampula,Larde,Maio,0.0
2020,Nampula,Larde,Junho,0.0
2020,Nampula,Rapale-Nampula,Dezembro,16.0
2020,Nampula,Ribaué,Março,61.0
2020,Nampula,Rapale-Nampula,Outubro,16.0
2020,Nampula,Larde,Março,0.0
2020,Nampula,Larde,Fevereiro,0.0
2020,Nampula,Larde,Janeiro,0.0
2020,Nampula,Liupo,Dezembro,0.0
2020,Nampula,Liupo,Novembro,0.0
2020,Nampula,Liupo,Outubro,0.0
2020,Nampula,Liupo,Setembro,0.0
2020,Nampula,Liupo,Agosto,0.0
2020,Nampula,Liupo,Julho,0.0
2020,Nampula,Liupo,Junho,0.0
2020,Nampula,Liupo,Maio,0.0
2020,Nampula,Liupo,Abril,0.0
2020,Nampula,Liupo,Março,0.0
2020,Nampula,Liupo,Fevereiro,0.0
2020,Nampula,Liupo,Janeiro,0.0
2020,Nampula,Ribaué,Dezembro,66.0
2020,Nampula,Ribaué,Novembro,66.0
2020,Nampula,Ribaué,Outubro,66.0
2020,Nampula,Ribaué,Setembro,66.0
2020,Nampula,Ribaué,Agosto,67.0
2020,Nampula,Ribaué,Julho,67.0
2020,Nampula,Ribaué,Junho,66.0
2020,Nampula,Ribaué,Maio,63.0
2020,Nampula,Ribaué,Abril,62.0
2020,Nampula,Ribaué,Fevereiro,63.0
2020,Zambézia,Alto Molócuè,Janeiro,68.0
2020,Cabo Delgado,Ibo,Maio,8.0
2020,Cabo Delgado,Mecufi,Julho,9.0
2020,Cabo Delgado,Montepuez,Março,124.0
2020,Cabo Delgado,Muidumbe,Março,3.0
2020,Cabo Delgado,Muidumbe,Fevereiro,5.0
2020,Cabo Delgado,Muidumbe,Janeiro,7.0
2020,Cabo Delgado,Mueda,Dezembro,13.0
2020,Cabo Delgado,Mueda,Novembro,13.0
2020,Cabo Delgado,Mueda,Outubro,14.0
2020,Cabo Delgado,Mueda,Setembro,15.0
2020,Cabo Delgado,Mueda,Agosto,15.0
2020,Cabo Delgado,Mueda,Julho,15.0
2020,Cabo Delgado,Mueda,Junho,15.0
2020,Cabo Delgado,Mueda,Maio,15.0
2020,Cabo Delgado,Mueda,Abril,15.0
2020,Cabo Delgado,Mueda,Março,18.0
2020,Cabo Delgado,Mueda,Fevereiro,19.0
2020,Cabo Delgado,Mueda,Janeiro,23.0
2020,Cabo Delgado,Montepuez,Dezembro,120.0
2020,Cabo Delgado,Montepuez,Novembro,118.0
2020,Cabo Delgado,Montepuez,Outubro,115.0
2020,Cabo Delgado,Montepuez,Setembro,118.0
2020,Cabo Delgado,Montepuez,Agosto,118.0
2020,Cabo Delgado,Montepuez,Julho,113.0
2020,Cabo Delgado,Montepuez,Junho,114.0
2020,Cabo Delgado,Montepuez,Maio,117.0
2020,Cabo Delgado,Montepuez,Abril,119.0
2020,Cabo Delgado,Montepuez,Fevereiro,123.0
2020,Cabo Delgado,Muidumbe,Maio,3.0
2020,Cabo Delgado,Muidumbe,Junho,3.0
2020,Cabo Delgado,Muidumbe,Julho,5.0
2020,Cabo Delgado,Muidumbe,Agosto,3.0
2020,Cabo Delgado,Nangade,Agosto,13.0
2020,Cabo Delgado,Nangade,Julho,13.0
2020,Cabo Delgado,Nangade,Junho,13.0
2020,Cabo Delgado,Nangade,Maio,13.0
2020,Cabo Delgado,Nangade,Abril,13.0
2020,Cabo Delgado,Nangade,Março,13.0
2020,Cabo Delgado,Nangade,Fevereiro,12.0
2020,Cabo Delgado,Nangade,Janeiro,14.0
2020,Cabo Delgado,Namuno,Dezembro,17.0
2020,Cabo Delgado,Namuno,Novembro,17.0
2020,Cabo Delgado,Namuno,Outubro,17.0
2020,Cabo Delgado,Namuno,Setembro,17.0
2020,Cabo Delgado,Namuno,Agosto,17.0
2020,Cabo Delgado,Namuno,Julho,19.0
2020,Cabo Delgado,Namuno,Junho,17.0
2020,Cabo Delgado,Namuno,Maio,17.0
2020,Cabo Delgado,Namuno,Abril,17.0
2020,Cabo Delgado,Namuno,Março,16.0
2020,Cabo Delgado,Namuno,Fevereiro,16.0
2020,Cabo Delgado,Namuno,Janeiro,17.0
2020,Cabo Delgado,Muidumbe,Dezembro,3.0
2020,Cabo Delgado,Muidumbe,Novembro,3.0
2020,Cabo Delgado,Muidumbe,Outubro,3.0
2020,Cabo Delgado,Muidumbe,Setembro,3.0
2020,Cabo Delgado,Nangade,Setembro,13.0
2020,Cabo Delgado,Muidumbe,Abril,3.0
2020,Cabo Delgado,Ibo,Abril,8.0
2020,Cabo Delgado,Ancuabe,Agosto,43.0
2020,Cabo Delgado,Montepuez,Janeiro,133.0
2020,Cabo Delgado,Mecufi,Maio,10.0
2020,Cabo Delgado,Mecufi,Abril,10.0
2020,Cabo Delgado,Mecufi,Março,10.0
2020,Cabo Delgado,Mecufi,Fevereiro,10.0
2020,Cabo Delgado,Mecufi,Janeiro,10.0
2020,Cabo Delgado,Macomia,Dezembro,17.0
2020,Cabo Delgado,Macomia,Novembro,16.0
2020,Cabo Delgado,Macomia,Outubro,16.0
2020,Cabo Delgado,Macomia,Setembro,17.0
2020,Cabo Delgado,Macomia,Agosto,17.0
2020,Cabo Delgado,Macomia,Julho,17.0
2020,Cabo Delgado,Macomia,Junho,18.0
2020,Cabo Delgado,Macomia,Maio,20.0
2020,Cabo Delgado,Macomia,Abril,21.0
2020,Cabo Delgado,Macomia,Março,24.0
2020,Cabo Delgado,Macomia,Fevereiro,24.0
2020,Cabo Delgado,Macomia,Janeiro,25.0
2020,Cabo Delgado,Ibo,Dezembro,10.0
2020,Cabo Delgado,Ibo,Novembro,10.0
2020,Cabo Delgado,Ibo,Outubro,8.0
2020,Cabo Delgado,Ibo,Setembro,8.0
2020,Cabo Delgado,Ibo,Agosto,8.0
2020,Cabo Delgado,Ibo,Julho,8.0
2020,Cabo Delgado,Ibo,Junho,8.0
2020,Cabo Delgado,Mecufi,Junho,9.0
2020,Cabo Delgado,Mocimboa da Praia,Dezembro,63.0
2020,Cabo Delgado,Mecufi,Agosto,9.0
2020,Niassa,Manjune,Novembro,217.0
2020,Cabo Delgado,Mecufi,Outubro,7.0
2020,Cabo Delgado,Mocimboa da Praia,Outubro,64.0
2020,Cabo Delgado,Mocimboa da Praia,Setembro,65.0
2020,Cabo Delgado,Mocimboa da Praia,Agosto,70.0
2020,Cabo Delgado,Mocimboa da Praia,Julho,74.0
2020,Cabo Delgado,Mocimboa da Praia,Junho,72.0
2020,Cabo Delgado,Mocimboa da Praia,Maio,74.0
2020,Cabo Delgado,Mocimboa da Praia,Abril,73.0
2020,Cabo Delgado,Mocimboa da Praia,Março,74.0
2020,Cabo Delgado,Mocimboa da Praia,Fevereiro,77.0
2020,Cabo Delgado,Mocimboa da Praia,Janeiro,84.0
2020,Cabo Delgado,Meluco,Dezembro,3.0
2020,Cabo Delgado,Meluco,Novembro,3.0
2020,Cabo Delgado,Meluco,Outubro,5.0
2020,Cabo Delgado,Meluco,Setembro,5.0
2020,Cabo Delgado,Meluco,Agosto,5.0
2020,Cabo Delgado,Meluco,Julho,5.0
2020,Cabo Delgado,Meluco,Junho,5.0
2020,Cabo Delgado,Meluco,Maio,5.0
2020,Cabo Delgado,Meluco,Abril,3.0
2020,Cabo Delgado,Meluco,Março,3.0
2020,Cabo Delgado,Meluco,Fevereiro,3.0
2020,Cabo Delgado,Meluco,Janeiro,6.0
2020,Cabo Delgado,Mecufi,Dezembro,7.0
2020,Cabo Delgado,Mecufi,Novembro,7.0
2020,Cabo Delgado,Mocimboa da Praia,Novembro,63.0
2020,Sofala,Buzi,Maio,44.0
2020,Nampula,Murrupula,Abril,23.0
2020,Sofala,Buzi,Junho,44.0
2020,Inhambane,Govuro,Maio,26.0
2020,Inhambane,Govuro,Janeiro,24.0
2020,Inhambane,Funhaloro,Dezembro,40.0
2020,Inhambane,Funhaloro,Novembro,40.0
2020,Inhambane,Funhaloro,Outubro,40.0
2020,Inhambane,Funhaloro,Setembro,40.0
2020,Inhambane,Funhaloro,Agosto,40.0
2020,Inhambane,Funhaloro,Julho,38.0
2020,Inhambane,Funhaloro,Junho,37.0
2020,Inhambane,Funhaloro,Maio,37.0
2020,Inhambane,Funhaloro,Abril,35.0
2020,Inhambane,Inharrime,Setembro,55.0
2020,Inhambane,Govuro,Março,25.0
2020,Inhambane,Funhaloro,Janeiro,35.0
2020,Inhambane,Cidade de Maxixe,Dezembro,354.0
2020,Inhambane,Cidade de Maxixe,Novembro,354.0
2020,Inhambane,Cidade de Maxixe,Outubro,347.0
2020,Inhambane,Cidade de Maxixe,Setembro,344.0
2020,Inhambane,Cidade de Maxixe,Agosto,342.0
2020,Inhambane,Cidade de Maxixe,Julho,339.0
2020,Inhambane,Cidade de Maxixe,Junho,340.0
2020,Inhambane,Cidade de Maxixe,Maio,335.0
2020,Inhambane,Cidade de Maxixe,Abril,340.0
2020,Inhambane,Cidade de Maxixe,Março,344.0
2020,Inhambane,Funhaloro,Março,35.0
2020,Inhambane,Govuro,Junho,28.0
2020,Inhambane,Inharrime,Junho,56.0
2020,Inhambane,Cidade de Maxixe,Janeiro,331.0
2020,Inhambane,Inharrime,Julho,54.0
2020,Inhambane,Inharrime,Maio,56.0
2020,Inhambane,Inharrime,Abril,56.0
2020,Inhambane,Inharrime,Março,56.0
2020,Inhambane,Inharrime,Fevereiro,58.0
2020,Inhambane,Inharrime,Janeiro,59.0
2020,Inhambane,Homoine,Dezembro,24.0
2020,Inhambane,Homoine,Novembro,24.0
2020,Inhambane,Homoine,Outubro,24.0
2020,Inhambane,Homoine,Setembro,25.0
2020,Inhambane,Homoine,Agosto,25.0
2020,Inhambane,Homoine,Julho,27.0
2020,Inhambane,Homoine,Junho,26.0
2020,Inhambane,Homoine,Maio,26.0
2020,Inhambane,Homoine,Abril,25.0
2020,Inhambane,Homoine,Março,26.0
2020,Inhambane,Homoine,Fevereiro,28.0
2020,Inhambane,Homoine,Janeiro,29.0
2020,Inhambane,Govuro,Dezembro,24.0
2020,Inhambane,Govuro,Novembro,26.0
2020,Inhambane,Govuro,Outubro,26.0
2020,Inhambane,Govuro,Setembro,28.0
2020,Inhambane,Govuro,Agosto,28.0
2020,Inhambane,Govuro,Julho,29.0
2020,Inhambane,Cidade de Maxixe,Fevereiro,330.0
2020,Inhambane,Funhaloro,Fevereiro,31.0
2020,Inhambane,Govuro,Abril,25.0
2020,Inhambane,Cidade de Inhambane,Dezembro,465.0
2020,Inhambane,Cidade de Inhambane,Novembro,442.0
2020,Gaza,Mapai,Julho,0.0
2020,Gaza,Chonguene,Abril,0.0
2020,Gaza,Mapai,Março,0.0
2020,Gaza,Mapai,Fevereiro,0.0
2020,Gaza,Mapai,Janeiro,0.0
2020,Gaza,Chonguene,Dezembro,0.0
2020,Gaza,Chonguene,Novembro,0.0
2020,Gaza,Chonguene,Outubro,0.0
2020,Gaza,Chonguene,Setembro,0.0
2020,Gaza,Chonguene,Agosto,0.0
2020,Gaza,Chonguene,Julho,0.0
2020,Gaza,Chonguene,Junho,0.0
2020,Gaza,Chonguene,Maio,0.0
2020,Gaza,Chonguene,Março,0.0
2020,Inhambane,Inharrime,Agosto,55.0
2020,Gaza,Chonguene,Fevereiro,0.0
2020,Gaza,Chonguene,Janeiro,0.0
2020,Gaza,Massingir,Dezembro,36.0
2020,Gaza,Massingir,Novembro,38.0
2020,Gaza,Massingir,Outubro,39.0
2020,Gaza,Massingir,Setembro,39.0
2020,Gaza,Massingir,Agosto,39.0
2020,Gaza,Massingir,Julho,31.0
2020,Gaza,Massingir,Junho,31.0
2020,Gaza,Massingir,Maio,32.0
2020,Gaza,Mapai,Setembro,0.0
2020,Inhambane,Inharrime,Outubro,54.0
2020,Inhambane,Cidade de Inhambane,Outubro,438.0
2020,Gaza,Mapai,Outubro,0.0
2020,Gaza,Mapai,Maio,0.0
2020,Gaza,Mapai,Abril,0.0
2020,Inhambane,Cidade de Inhambane,Setembro,436.0
2020,Inhambane,Cidade de Inhambane,Agosto,439.0
2020,Inhambane,Cidade de Inhambane,Julho,443.0
2020,Inhambane,Cidade de Inhambane,Junho,443.0
2020,Inhambane,Cidade de Inhambane,Maio,468.0
2020,Inhambane,Cidade de Inhambane,Abril,481.0
2020,Inhambane,Cidade de Inhambane,Março,490.0
2020,Inhambane,Cidade de Inhambane,Fevereiro,490.0
2020,Inhambane,Cidade de Inhambane,Janeiro,494.0
2020,Gaza,Limpopo,Dezembro,0.0
2020,Gaza,Limpopo,Novembro,0.0
2020,Gaza,Limpopo,Outubro,0.0
2020,Gaza,Limpopo,Setembro,0.0
2020,Gaza,Limpopo,Agosto,0.0
2020,Gaza,Limpopo,Julho,0.0
2020,Gaza,Limpopo,Junho,0.0
2020,Gaza,Limpopo,Maio,0.0
2020,Gaza,Limpopo,Abril,0.0
2020,Gaza,Limpopo,Março,0.0
2020,Gaza,Limpopo,Fevereiro,0.0
2020,Gaza,Limpopo,Janeiro,0.0
2020,Gaza,Mapai,Dezembro,0.0
2020,Gaza,Mapai,Novembro,0.0
2020,Gaza,Mapai,Agosto,0.0
2020,Inhambane,Inharrime,Novembro,54.0
2020,Inhambane,Vilankulo,Outubro,278.0
2020,Inhambane,Mabote,Janeiro,36.0
2020,Inhambane,Morrumbene,Setembro,64.0
2020,Inhambane,Vilankulo,Setembro,277.0
2020,Inhambane,Vilankulo,Agosto,280.0
2020,Inhambane,Vilankulo,Julho,281.0
2020,Inhambane,Vilankulo,Junho,276.0
2020,Inhambane,Vilankulo,Maio,277.0
2020,Inhambane,Vilankulo,Abril,278.0
2020,Inhambane,Vilankulo,Março,279.0
2020,Inhambane,Vilankulo,Fevereiro,268.0
2020,Inhambane,Vilankulo,Janeiro,270.0
2020,Inhambane,Panda,Dezembro,15.0
2020,Inhambane,Panda,Novembro,16.0
2020,Inhambane,Panda,Outubro,16.0
2020,Inhambane,Panda,Setembro,16.0
2020,Inhambane,Panda,Agosto,16.0
2020,Inhambane,Panda,Julho,16.0
2020,Inhambane,Panda,Junho,15.0
2020,Inhambane,Panda,Maio,14.0
2020,Inhambane,Panda,Abril,15.0
2020,Inhambane,Panda,Março,14.0
2020,Inhambane,Panda,Fevereiro,14.0
2020,Inhambane,Panda,Janeiro,15.0
2020,Inhambane,Morrumbene,Dezembro,62.0
2020,Inhambane,Morrumbene,Novembro,63.0
2020,Inhambane,Morrumbene,Outubro,64.0
2020,Inhambane,Morrumbene,Agosto,64.0
2020,Inhambane,Vilankulo,Novembro,278.0
2020,Inhambane,Vilankulo,Dezembro,280.0
2020,Inhambane,Zavala (Quissico),Janeiro,42.0
2020,Inhambane,Zavala (Quissico),Fevereiro,42.0
2020,Sofala,Buzi,Fevereiro,34.0
2020,Sofala,Buzi,Janeiro,45.0
2020,Sofala,Cidade da Beira,Dezembro,2514.0
2020,Sofala,Cidade da Beira,Novembro,2489.0
2020,Sofala,Cidade da Beira,Outubro,2490.0
2020,Sofala,Cidade da Beira,Setembro,2509.0
2020,Sofala,Cidade da Beira,Agosto,2481.0
2020,Sofala,Cidade da Beira,Julho,2485.0
2020,Sofala,Cidade da Beira,Junho,2490.0
2020,Sofala,Cidade da Beira,Maio,2494.0
2020,Sofala,Cidade da Beira,Abril,2499.0
2020,Sofala,Cidade da Beira,Março,2521.0
2020,Sofala,Cidade da Beira,Fevereiro,2534.0
2020,Sofala,Cidade da Beira,Janeiro,2547.0
2020,Inhambane,Zavala (Quissico),Dezembro,48.0
2020,Inhambane,Zavala (Quissico),Novembro,46.0
2020,Inhambane,Zavala (Quissico),Outubro,47.0
2020,Inhambane,Zavala (Quissico),Setembro,46.0
2020,Inhambane,Zavala (Quissico),Agosto,45.0
2020,Inhambane,Zavala (Quissico),Julho,44.0
2020,Inhambane,Zavala (Quissico),Junho,44.0
2020,Inhambane,Zavala (Quissico),Maio,41.0
2020,Inhambane,Zavala (Quissico),Abril,43.0
2020,Inhambane,Zavala (Quissico),Março,44.0
2020,Sofala,Buzi,Março,46.0
2020,Gaza,Massingir,Março,30.0
2020,Gaza,Massingir,Abril,30.0
2020,Gaza,Massingir,Fevereiro,32.0
2020,Inhambane,Morrumbene,Julho,61.0
2020,Inhambane,Jangamo,Novembro,49.0
2020,Inhambane,Jangamo,Outubro,46.0
2020,Inhambane,Jangamo,Setembro,45.0
2020,Inhambane,Jangamo,Agosto,45.0
2020,Inhambane,Jangamo,Julho,48.0
2020,Inhambane,Jangamo,Junho,46.0
2020,Inhambane,Jangamo,Maio,44.0
2020,Inhambane,Jangamo,Abril,48.0
2020,Inhambane,Jangamo,Março,50.0
2020,Inhambane,Jangamo,Fevereiro,49.0
2020,Inhambane,Jangamo,Janeiro,53.0
2020,Inhambane,Inhassoro,Dezembro,82.0
2020,Inhambane,Inhassoro,Novembro,81.0
2020,Inhambane,Inhassoro,Outubro,89.0
2020,Inhambane,Inhassoro,Setembro,89.0
2020,Inhambane,Inhassoro,Agosto,89.0
2020,Inhambane,Inhassoro,Julho,89.0
2020,Inhambane,Inhassoro,Junho,88.0
2020,Inhambane,Inhassoro,Maio,86.0
2020,Inhambane,Inhassoro,Abril,88.0
2020,Inhambane,Inhassoro,Março,89.0
2020,Inhambane,Inhassoro,Fevereiro,84.0
2020,Inhambane,Inhassoro,Janeiro,90.0
2020,Inhambane,Inharrime,Dezembro,54.0
2020,Inhambane,Jangamo,Dezembro,48.0
2020,Inhambane,Morrumbene,Junho,59.0
2020,Inhambane,Mabote,Fevereiro,37.0
2020,Inhambane,Mabote,Março,38.0
2020,Inhambane,Mabote,Abril,37.0
2020,Inhambane,Morrumbene,Abril,60.0
2020,Inhambane,Morrumbene,Março,60.0
2020,Inhambane,Morrumbene,Fevereiro,62.0
2020,Inhambane,Morrumbene,Janeiro,63.0
2020,Inhambane,Massinga,Dezembro,131.0
2020,Inhambane,Massinga,Novembro,133.0
2020,Inhambane,Massinga,Outubro,133.0
2020,Inhambane,Massinga,Setembro,134.0
2020,Inhambane,Massinga,Agosto,138.0
2020,Inhambane,Massinga,Julho,141.0
2020,Inhambane,Massinga,Junho,136.0
2020,Inhambane,Massinga,Maio,136.0
2020,Inhambane,Massinga,Abril,140.0
2020,Inhambane,Massinga,Março,138.0
2020,Inhambane,Massinga,Fevereiro,137.0
2020,Inhambane,Massinga,Janeiro,137.0
2020,Inhambane,Mabote,Dezembro,38.0
2020,Inhambane,Mabote,Novembro,38.0
2020,Inhambane,Mabote,Outubro,37.0
2020,Inhambane,Mabote,Setembro,37.0
